Mass Error,Number of proteins,Avg Runtime,Number of true positives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007,90,4.829775991,25,32,24,19,27,29,18,26,19,20,22,21,27,20,34,25,25,27,20,22,25,20,30,24,21,23,25,26,18,26,26,26,22,18,22,26,20,23,22,30,24,21,33,25,25,16,23,18,26,26,21,18,21,20,23,31,24,21,17,22,23,25,22,22,19,23,18,24,28,24,23,21,17,21,30,22,14,22,22,24,17,32,17,22,23,31,29,26,15,22,21,20,26,30,21,27,17,18,24,29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008,90,4.735675588,15,10,16,25,24,27,13,23,18,22,22,24,25,17,25,25,19,28,17,20,15,17,21,29,21,26,22,22,21,13,18,22,22,26,15,21,17,15,21,26,19,13,25,22,20,19,20,18,19,23,27,17,15,18,16,19,21,17,24,17,25,15,18,20,21,17,18,19,20,14,17,18,17,13,21,27,23,21,14,26,22,19,21,17,24,25,18,18,18,18,25,19,19,22,26,19,23,23,13,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009,90,5.406531205,25,20,18,17,19,15,19,12,20,23,19,15,20,17,18,18,23,18,26,17,19,21,20,12,15,11,16,20,17,13,21,18,18,17,20,18,16,15,20,18,25,14,23,11,25,17,19,16,19,23,26,16,10,21,16,19,16,18,17,18,17,18,23,18,24,21,16,18,22,15,20,17,13,16,24,20,24,20,14,17,14,15,16,19,17,18,23,14,13,18,22,31,25,12,24,17,20,20,23,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01,90,5.239797812,21,21,20,20,25,19,24,17,14,16,18,18,20,9,13,16,12,17,17,14,14,11,20,14,13,13,15,13,21,15,23,12,16,16,20,9,14,20,17,17,19,12,16,17,19,22,15,17,22,13,15,15,16,16,24,20,5,18,21,15,15,8,17,16,19,12,13,15,20,20,10,18,16,16,13,15,15,10,9,25,21,21,12,14,14,18,21,19,14,18,12,17,14,14,19,20,16,19,14,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001,100,6.222823379,80,87,79,77,82,91,86,81,80,79,79,76,81,86,85,80,77,79,77,81,82,78,75,77,89,77,80,88,87,85,83,80,81,81,79,84,80,79,75,79,82,91,86,89,83,80,84,85,78,81,80,87,82,81,86,80,79,74,76,85,84,76,80,74,76,80,77,80,80,77,80,86,85,75,83,88,78,71,85,82,84,85,81,79,75,88,79,83,80,79,78,83,76,87,78,74,81,81,82,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002,100,7.253288615,58,51,58,61,61,65,63,60,61,67,61,55,54,61,57,60,51,63,63,56,63,60,56,55,65,60,67,56,58,56,56,57,52,65,56,65,56,52,58,57,58,70,60,59,49,57,56,60,65,63,52,63,57,61,62,61,66,57,57,52,53,54,55,56,66,55,59,58,55,58,65,55,54,60,54,62,68,59,55,58,57,57,57,60,61,57,61,62,67,55,62,57,61,67,66,49,56,60,56,58
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003,100,6.349880812,36,46,53,48,51,54,48,44,39,48,46,48,50,44,46,52,43,49,52,52,46,50,33,37,42,59,47,42,52,51,49,45,47,50,47,44,44,38,47,45,45,42,50,45,45,44,48,48,43,45,48,47,51,52,53,40,50,41,42,48,41,35,44,48,50,48,49,50,45,46,50,45,42,38,47,45,51,44,54,50,52,53,49,47,46,49,47,33,51,49,44,40,45,42,48,43,48,39,43,52
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004,100,6.630086124,38,33,34,30,36,37,50,37,39,39,44,47,42,45,29,41,32,33,35,49,32,32,40,37,43,35,39,43,45,40,39,41,38,32,39,42,34,36,40,46,45,35,31,34,42,33,33,41,41,40,35,40,38,36,37,40,42,36,37,37,32,41,38,34,31,38,42,44,43,47,36,35,39,42,28,34,36,41,47,34,38,43,41,37,34,38,37,35,40,44,42,42,26,41,30,34,45,44,38,42
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005,100,6.658196113,28,34,37,28,30,29,34,33,30,28,30,32,30,32,22,36,27,30,36,33,33,32,36,27,34,27,36,34,35,25,34,20,26,24,36,35,38,34,33,40,37,36,29,31,29,40,19,30,25,30,32,38,39,32,36,32,38,33,33,37,35,22,42,39,32,29,38,32,31,26,34,32,29,29,31,35,28,37,24,34,30,30,34,37,33,33,24,29,41,31,34,28,29,25,33,30,37,36,31,27
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006,100,6.277226596,23,27,29,26,29,26,25,21,28,24,22,26,21,24,31,34,19,30,24,29,33,27,38,23,31,29,27,29,28,28,21,24,23,26,31,22,29,23,30,27,24,28,26,32,25,36,22,21,26,23,31,26,34,26,23,25,28,28,25,25,28,33,23,24,35,25,23,30,24,31,28,28,27,30,28,29,19,25,21,18,30,33,30,40,30,31,34,25,37,25,32,26,31,27,34,25,25,29,25,31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007,100,7.001023171,28,16,16,25,18,26,32,21,25,24,27,24,16,19,21,29,33,21,25,27,15,27,17,31,25,29,20,26,24,27,26,23,24,26,28,21,25,26,18,18,22,20,34,24,19,20,28,23,23,30,31,24,25,23,20,26,24,21,32,20,13,32,22,24,19,27,24,32,30,17,27,25,27,20,22,25,25,29,19,24,21,23,29,20,19,20,15,17,27,28,26,18,30,28,38,23,19,22,28,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008,100,7.009547369,23,24,15,24,17,19,30,25,19,13,31,19,24,14,20,15,16,22,17,27,24,19,21,18,23,33,18,17,25,23,24,25,24,17,12,18,25,21,22,30,20,23,17,20,23,24,19,22,21,20,24,25,19,20,20,16,16,22,24,27,24,15,22,21,23,20,25,20,20,22,25,15,19,21,18,28,22,21,21,20,26,22,25,21,22,20,21,20,24,16,26,19,25,16,16,19,25,27,25,31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009,100,6.698574982,16,24,21,25,16,16,21,19,20,19,17,11,25,18,17,19,14,13,23,15,15,19,22,23,19,27,18,18,18,18,19,23,22,20,19,21,19,23,12,19,12,18,18,18,22,19,26,21,20,22,19,14,26,15,19,21,26,21,17,24,20,20,19,20,23,22,17,20,20,21,15,19,25,18,20,19,19,19,18,21,19,23,23,16,17,17,25,20,21,23,28,21,23,18,21,16,19,20,18,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01,100,6.408539038,18,19,21,17,21,18,17,17,19,15,10,17,13,14,22,18,20,24,9,23,18,19,20,21,25,15,13,24,13,19,19,25,19,17,20,25,24,16,19,13,18,17,20,12,25,14,25,11,19,12,17,18,22,14,21,15,19,11,24,13,21,24,18,19,20,14,12,15,12,13,21,21,18,12,15,18,13,16,15,18,20,14,15,19,20,19,18,13,20,15,19,24,20,22,15,11,17,18,12,21
